현역가왕2,MBN Plus,vod,3390.13,3322.44,0,78.66,0,3.49,19.6,104.75,41.15,86.43,435.84,1124.28,561.8,866.44,67.7,9.92,6.04,0.64,0,0.32,0,0,0,1.45,11.51,37.82,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스특보,소계,소계,11903.28,10823.56,17.63,190.63,84.09,85.83,374.18,118.76,980.52,532.57,3690.29,1848.8,1945.9,954.37,1079.71,4.86,8.71,14.11,61.59,60.41,4.11,592.12,13.66,36.19,73.35,197.95,12.64,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스특보,JTBC,소계,11903.28,10823.56,17.63,190.63,84.09,85.83,374.18,118.76,980.52,532.57,3690.29,1848.8,1945.9,954.37,1079.71,4.86,8.71,14.11,61.59,60.41,4.11,592.12,13.66,36.19,73.35,197.95,12.64,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스특보,JTBC,live,9908.8,8844.1,17.63,190.63,78.54,85.83,286.32,37.07,859.12,465.96,3102.62,1412.02,1710.08,598.28,1064.7,1.82,8.71,14.11,61.59,58.03,4.11,586.65,13.12,35.89,73.35,197.95,9.36,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스특보,JTBC,vod,1994.48,1979.46,0,0,5.55,0,87.86,81.69,121.4,66.61,587.67,436.78,235.82,356.09,15.02,3.04,0,0,0,2.38,0,5.47,0.54,0.3,0,0,3.28,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,소계,소계,11404.76,10057.88,655.67,682.84,659.1,969.28,2382.54,836.53,1811.09,603.72,772.53,539.92,127.65,17.02,1346.89,54,68.7,129.77,4.4,138.46,655.81,89.94,22.79,46.67,3.65,50.45,82.25,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS,소계,1591.3,1363.06,191.37,136.01,124.89,64.4,177.97,213.65,194.56,197.11,2.31,60.24,0,0.55,228.23,30.72,0,0.8,0,100.28,1.2,83.67,11.57,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS,live,563.85,384.73,63.67,0,0.39,35.38,78.69,124.14,70.5,5.29,0.18,6.49,0,0,179.12,0,0,0.47,0,100.28,0.11,78.26,0,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS,vod,1027.45,978.33,127.7,136.01,124.5,29.02,99.28,89.51,124.06,191.81,2.13,53.76,0,0.55,49.11,30.72,0,0.32,0,0,1.09,5.41,11.57,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS funE,소계,6349.65,5404.4,344.23,322.66,332.73,578.52,1065.65,405.23,1291.09,266.03,380.91,318.29,82.59,16.46,945.25,23.28,14.35,127.86,0,18.72,579.76,5.56,11.22,39.03,1.21,41.99,82.25,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS funE,live,1075.95,940.52,135.78,32.98,67.84,139.08,271.67,31.29,136.96,13.95,41.06,64.52,3.85,1.53,135.43,10.86,0,9.98,0,0.64,21.65,4.36,1.55,1.62,0,30.35,54.42,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS funE,vod,5273.7,4463.88,208.46,289.67,264.89,439.44,793.98,373.95,1154.13,252.08,339.85,253.77,78.74,14.93,809.82,12.42,14.35,117.88,0,18.08,558.11,1.2,9.67,37.41,1.21,11.64,27.83,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS Plus,소계,386.24,381.1,58.95,100.9,33.57,26.67,66.89,29.79,31.13,23.39,0.9,8.76,0.15,0,5.14,0,0.34,0,0,0,4.09,0.71,0,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS Plus,live,70.3,70.3,0,21.45,5.4,0.22,21.4,18.29,1.87,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,SBS Plus,vod,315.93,310.79,58.95,79.45,28.17,26.45,45.49,11.5,29.25,23.39,0.9,7.09,0.15,0,5.14,0,0.34,0,0,0,4.09,0.71,0,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,코미디TV,소계,3077.58,2909.31,61.12,123.27,167.91,299.68,1072.03,187.85,294.32,117.2,388.4,152.63,44.92,0,168.27,0,54.01,1.11,4.4,19.45,70.75,0,0,7.64,2.44,8.45,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,코미디TV,live,208.77,202.9,0.47,36.84,0.68,38.19,63.01,19.62,42.85,0,0,1.25,0,0,5.87,0,0,0,0,0,5.87,0,0,0,0,0,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
런닝맨,코미디TV,vod,2868.81,2706.41,60.65,86.43,167.23,261.48,1009.02,168.23,251.47,117.2,388.4,151.38,44.92,0,162.4,0,54.01,1.11,4.4,19.45,64.89,0,0,7.64,2.44,8.45,0,1월,,,,,,,,,,,,,,,,,,,,,,,,,,,
--- 2월 데이터 시작 (111행) ---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBC뉴스데스크,소계,소계,47171,45021.49,146.47,26.5,165.89,245.84,2313.28,327.53,3555.24,2189,9218.22,8157.39,8790.08,9886.04,2149.51,84.89,96.43,32.13,151.85,35.71,15.55,430.1,35.86,378.74,347.78,273.62,266.85,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBC뉴스데스크,MBC,소계,47171,45021.49,146.47,26.5,165.89,245.84,2313.28,327.53,3555.24,2189,9218.22,8157.39,8790.08,9886.04,2149.51,84.89,96.43,32.13,151.85,35.71,15.55,430.1,35.86,378.74,347.78,273.62,266.85,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBC뉴스데스크,MBC,live,11207.95,10553.66,0,0,23.03,60.55,249.65,88.12,1076.62,950.88,2356.26,2199.41,1939.43,1609.71,654.29,1.89,23.07,21.83,148.46,18,1.29,206.47,32.28,27.76,34.65,51.04,87.57,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBC뉴스데스크,MBC,vod,35963.04,34467.83,146.47,26.5,142.86,185.29,2063.64,239.41,2478.62,1238.12,6861.96,5957.98,6850.65,8276.32,1495.22,83,73.36,10.3,3.39,17.72,14.26,223.63,3.58,350.98,313.13,222.58,179.28,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스룸,소계,소계,46083.99,44180.37,15.59,2.63,746.6,281.27,2620.16,472.11,3856.58,1914.6,9496.79,7992.4,8528.08,8253.56,1903.62,18.89,175.74,58.65,22.82,196.62,15.37,190.32,35.84,337.54,474.68,221.74,155.4,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스룸,JTBC,소계,46083.99,44180.37,15.59,2.63,746.6,281.27,2620.16,472.11,3856.58,1914.6,9496.79,7992.4,8528.08,8253.56,1903.62,18.89,175.74,58.65,22.82,196.62,15.37,190.32,35.84,337.54,474.68,221.74,155.4,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스룸,JTBC,live,9678.68,9285.89,0,0,39.12,112.36,498.63,47.31,607.12,433.95,2009.9,2711.31,1576.44,1249.74,392.79,0,30.36,1.14,0,27.42,4.29,73.21,5.36,108.28,27.84,76.04,38.85,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTBC뉴스룸,JTBC,vod,36405.31,34894.48,15.59,2.63,707.47,168.91,2121.52,424.8,3249.47,1480.65,7486.89,5281.09,6951.64,7003.82,1510.83,18.89,145.39,57.51,22.82,169.2,11.08,117.11,30.48,229.26,446.84,145.7,116.55,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTN뉴스특보,소계,소계,33526.95,31887.4,179.89,34.81,59.4,137.64,998.53,152.72,2754.52,1134.27,7573.98,4877.87,8107.84,5875.93,1639.55,18.03,104.59,2.24,9.14,92.65,163.51,259.39,34.55,175.99,303.81,403.28,72.38,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTN뉴스특보,YTN,소계,33526.95,31887.4,179.89,34.81,59.4,137.64,998.53,152.72,2754.52,1134.27,7573.98,4877.87,8107.84,5875.93,1639.55,18.03,104.59,2.24,9.14,92.65,163.51,259.39,34.55,175.99,303.81,403.28,72.38,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTN뉴스특보,YTN,live,10974.93,10395.52,19.08,30.85,5.88,115.21,336.74,16.17,872.02,601.99,2557.96,2067.77,2620.3,1151.53,579.41,15.01,34.11,0.58,8.64,33.29,0,69.17,0,26.63,62.07,298.64,31.27,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTN뉴스특보,YTN,vod,22552.02,21491.89,160.81,3.96,53.52,22.43,661.79,136.55,1882.5,532.28,5016.02,2810.1,5487.53,4724.41,1060.14,3.02,70.48,1.66,0.49,59.37,163.51,190.22,34.55,149.35,241.73,104.63,41.12,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스TOP10,소계,소계,27539.1,26136.56,51.28,8.78,223.8,8.04,852.13,2.54,1337.37,606.23,3912.5,3827.32,7435.43,7871.14,1402.53,4.05,10.32,43.16,6.79,431.63,37.35,353.77,0.32,125.61,166.69,214.5,8.35,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스TOP10,채널A,소계,27539.1,26136.56,51.28,8.78,223.8,8.04,852.13,2.54,1337.37,606.23,3912.5,3827.32,7435.43,7871.14,1402.53,4.05,10.32,43.16,6.79,431.63,37.35,353.77,0.32,125.61,166.69,214.5,8.35,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스TOP10,채널A,live,9339.81,8793.59,5.29,0,58.36,5.2,315.61,0.57,583.55,194,1328.88,1654.22,2583.71,2064.2,546.22,4.05,3.37,20.77,6.79,34.52,0,229.83,0,31.84,78.32,135.14,1.59,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스TOP10,채널A,vod,18199.29,17342.97,45.98,8.78,165.44,2.84,536.52,1.97,753.82,412.24,2583.62,2173.1,4851.72,5806.94,856.32,0,6.95,22.39,0,397.11,37.35,123.93,0.32,93.78,88.38,79.35,6.76,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,소계,소계,26302.77,26283.75,6.01,232.37,3.17,3.55,37.14,32.32,11.11,1.66,339.91,13962.83,11246.78,406.9,19.03,1.39,13.58,0,0,0,0,0,0,0.79,0,3.27,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,MBN,소계,16483.33,16464.91,5.65,151.93,0,1.97,0.41,32.32,0,0.67,177.3,8486.55,7329.11,279,18.41,1.39,13.47,0,0,0,0,0,0,0.28,0,3.27,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,MBN,live,2235.45,2232.17,5.33,61.94,0,0,0,0,0,0,77.09,776.93,1202.53,108.35,3.27,0,0,0,0,0,0,0,0,0,0,3.27,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,MBN,vod,14247.88,14232.74,0.32,89.99,0,1.97,0.41,32.32,0,0.67,100.21,7709.61,6126.59,170.65,15.14,1.39,13.47,0,0,0,0,0,0,0.28,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,MBN Plus,소계,9819.45,9818.83,0.36,80.45,3.17,1.58,36.73,0,11.11,0.98,162.62,5476.28,3917.66,127.9,0.61,0,0.11,0,0,0,0,0,0,0.5,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,MBN Plus,live,2884.3,2884.3,0,24.02,0,0,0,0,1.58,0,2.94,1554.84,1280.91,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일톱텐쇼,MBN Plus,vod,6935.14,6934.53,0.36,56.43,3.17,1.58,36.73,0,9.53,0.98,159.67,3921.44,2636.75,107.89,0.61,0,0.11,0,0,0,0,0,0,0.5,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
사건반장,소계,소계,19894.53,19600.9,0,0,250.12,228.92,905.79,740.66,2605.34,2369.51,5747.71,4290.15,1006.71,1455.98,293.63,27.28,0,0.32,20.38,34.71,0,10.09,42.14,21.01,61.74,71.59,4.37,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
사건반장,JTBC,소계,19894.53,19600.9,0,0,250.12,228.92,905.79,740.66,2605.34,2369.51,5747.71,4290.15,1006.71,1455.98,293.63,27.28,0,0.32,20.38,34.71,0,10.09,42.14,21.01,61.74,71.59,4.37,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
사건반장,JTBC,live,1428.2,1411.34,0,0,0,0,18.86,62.57,95.65,683.02,94.34,236.75,75.36,144.78,16.86,0,0,0.32,0,1.92,0,0,0,14.61,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
사건반장,JTBC,vod,18466.34,18189.56,0,0,250.12,228.92,886.93,678.09,2509.69,1686.49,5653.37,4053.4,931.35,1311.2,276.77,27.28,0,0,20.38,32.79,0,10.09,42.14,6.4,61.74,71.59,4.37,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,소계,소계,18022.04,17160.68,13.31,0,70.44,86.11,810.18,175.14,2500.46,937.67,4138.46,3416.71,2935.21,2076.97,861.36,32.14,164.93,0,32.17,17.97,155.09,64.43,19.81,160.8,81.57,97.99,34.47,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC,소계,14318.97,13629.09,10.88,0,27.8,86.11,738.34,112.62,2064.14,838.45,3403.12,2643.07,2168.84,1535.71,689.88,32.14,152.17,0,0,17.65,155.09,43.51,19.81,108.04,51.98,90.67,18.84,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC,live,1355.58,1241.29,0,0,0,0.76,139.8,14.46,205.11,135.26,269.31,140.23,168.28,168.08,114.29,0,38.63,0,0,1.89,11.39,0,0,12.4,21.7,23.07,5.22,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC,vod,12963.39,12387.8,10.88,0,27.8,85.35,598.54,98.16,1859.04,703.2,3133.81,2502.84,2000.56,1367.63,575.59,32.14,113.54,0,0,15.77,143.7,43.51,19.81,95.64,30.28,67.6,13.62,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC every1,소계,1004.07,948.32,0,0,6.53,0,33.35,12.6,78.32,42.13,166.27,221.85,230.96,156.32,55.74,0,1.63,0,0,0,0,11.8,0,28.68,0.56,3.25,9.83,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC every1,live,350.72,347.06,0,0,0,0,0.09,2.66,16.15,3.83,47.19,119.94,84.48,72.72,3.66,0,0.18,0,0,0,0,0,0,0,0.56,2.56,0.36,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC every1,vod,653.34,601.26,0,0,6.53,0,33.26,9.94,62.17,38.3,119.09,101.91,146.48,83.59,52.08,0,1.45,0,0,0,0,11.8,0,28.68,0,0.69,9.46,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC드라마넷,소계,2699,2583.26,2.43,0,36.11,0,38.49,49.92,358,57.09,569.07,551.79,535.41,384.95,115.74,0,11.13,0,32.17,0.32,0,9.12,0,24.08,29.03,4.08,5.81,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC드라마넷,live,1082.04,1042.47,0,0,0,0,7.6,38.12,198.84,32.98,224.09,177.52,258.92,104.4,39.57,0,5.06,0,0,0,0,0,0,3.52,23.61,1.86,5.53,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
질문들,MBC드라마넷,vod,1616.96,1540.79,2.43,0,36.11,0,30.88,11.8,159.17,24.1,344.98,374.27,276.49,280.55,76.17,0,6.07,0,32.17,0.32,0,9.12,0,20.56,5.43,2.22,0.28,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,소계,소계,15105.81,14482.5,65.43,163.37,7.58,1187.41,215.06,1193.54,1623.31,2922.81,1145.56,4716.84,275.38,966.21,623.31,0,0.66,12.27,159.76,40.47,63.61,162.65,39.33,0,0.54,144.02,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN,소계,7021.45,6823.14,10.03,124,3.17,554.62,120.23,650.83,535.11,1297.04,527.69,2352.86,167.5,480.06,198.32,0,0,6.4,13.5,10.75,30.27,110.5,5.96,0,0.43,20.5,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN,live,2412.8,2323.08,1.79,1.68,0.55,87.3,72.43,318.71,233.67,415.1,190.82,688.77,108.11,204.15,89.72,0,0,4.6,2.05,2.32,12.18,66.25,0.32,0,0,2,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN,vod,4608.65,4500.06,8.23,122.32,2.62,467.32,47.8,332.12,301.44,881.94,336.87,1664.08,59.39,275.92,108.6,0,0,1.8,11.45,8.44,18.09,44.25,5.63,0,0.43,18.5,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN DRAMA,소계,4418.58,4060.2,33.52,34.18,1.26,267.48,73.86,321.99,703.64,734.69,267.48,1308.25,49.8,264.06,358.37,0,0.33,0.54,141.23,21.33,27.64,18.42,28.2,0,0,120.68,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN DRAMA,live,677.13,637.62,0.69,0.35,0.09,69.24,1.77,75.32,103.77,103.11,79.96,142.46,12.94,47.89,39.51,0,0,0.54,15.3,0,5.87,9.12,1.54,0,0,7.16,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN DRAMA,vod,3741.45,3422.59,32.83,33.83,1.17,198.24,72.09,246.66,599.87,631.57,187.51,1165.79,36.86,216.16,318.86,0,0.33,0,125.94,21.33,21.77,9.31,26.67,0,0,113.52,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN STORY,소계,3665.78,3599.15,21.88,5.18,3.15,365.31,20.97,220.73,384.56,891.08,350.4,1055.74,58.08,222.08,66.63,0,0.33,5.33,5.02,8.39,5.7,33.72,5.17,0,0.11,2.84,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN STORY,live,693.58,644.97,21.09,0,1.21,86.82,7.77,109.34,77.76,76.27,40.55,174.71,15.35,34.11,48.6,0,0,5.33,3.24,4.79,2.83,30.91,1.51,0,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
원경,tvN STORY,vod,2972.21,2954.18,0.8,5.18,1.94,278.49,13.19,111.39,306.8,814.81,309.85,881.03,42.73,187.97,18.02,0,0.33,0,1.79,3.61,2.87,2.81,3.66,0,0.11,2.84,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,소계,소계,14755.46,14509.24,0,16.33,49.56,146.97,41.27,168.9,188.65,536.3,2390.63,3581.38,2354.1,5035.13,246.23,0,17.26,0,0,10.68,0,0,0,37.18,17.46,163.64,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,MBN,소계,10650.08,10454.15,0,16.05,43.53,144.37,7.98,122.34,71.88,456.2,1694.71,2294.7,1909.17,3693.21,195.93,0,16.94,0,0,9.89,0,0,0,27.83,6.31,134.96,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,MBN,live,2909.49,2874.16,0,15.4,0,2.26,0,50.31,17.78,198.51,580.66,629.32,377.55,1002.37,35.33,0,0,0,0,0.59,0,0,0,0.65,0.13,33.96,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,MBN,vod,7740.59,7580,0,0.66,43.53,142.1,7.98,72.03,54.1,257.69,1114.05,1665.38,1531.62,2690.85,160.6,0,16.94,0,0,9.3,0,0,0,27.18,6.18,101,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,MBN Plus,소계,4105.38,4055.08,0,0.28,6.03,2.6,33.29,46.56,116.78,80.09,695.92,1286.68,444.94,1341.92,50.3,0,0.32,0,0,0.8,0,0,0,9.35,11.15,28.68,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,MBN Plus,live,705.91,696.85,0,0,0,0,0,2.2,10.92,0.11,39.82,306.76,33.99,303.05,9.06,0,0,0,0,0.38,0,0,0,1.05,0,7.64,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
현역가왕2,MBN Plus,vod,3399.47,3358.23,0,0.28,6.03,2.6,33.29,44.37,105.86,79.99,656.1,979.92,410.94,1038.87,41.24,0,0.32,0,0,0.42,0,0,0,8.31,11.15,21.05,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스A,소계,소계,14324.12,13519.71,236.24,0,342.32,148.85,615,113.43,1261.15,376.15,2319.7,1652.64,4021.84,2432.39,804.42,0,8,3.05,0,112.55,63.39,285.6,2.55,107.21,82.13,130.47,9.47,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스A,채널A,소계,14324.12,13519.71,236.24,0,342.32,148.85,615,113.43,1261.15,376.15,2319.7,1652.64,4021.84,2432.39,804.42,0,8,3.05,0,112.55,63.39,285.6,2.55,107.21,82.13,130.47,9.47,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스A,채널A,live,3958.37,3551.67,0.2,0,0.19,0,150.75,2.09,484.53,127.65,650.12,604.35,910.4,621.4,406.7,0,0,0,0,11.87,9.86,219.68,0,53.65,57.22,54.43,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴스A,채널A,vod,10365.75,9968.03,236.04,0,342.12,148.85,464.25,111.34,776.62,248.5,1669.58,1048.3,3111.44,1810.99,397.72,0,8,3.05,0,100.68,53.53,65.92,2.55,53.56,24.9,76.04,9.47,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,소계,소계,13749.66,12771.17,53.16,37.95,93.69,749.76,1085.97,1831.69,801.08,3220.83,859.62,3342.17,134.12,561.13,978.49,0,0,0,97.01,75.62,239.08,15.33,54.34,68.34,82.29,292.1,54.36,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,JTBC,소계,6436.79,6074.3,30.04,1.16,33.58,450.29,474.26,911.18,398.14,1435.05,578.38,1417.04,103.14,242.04,362.5,0,0,0,36.76,34.61,140.71,4.68,15.03,0.63,45.5,81.81,2.77,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,JTBC,live,1390.89,1312.33,26.18,0.16,2.14,119.71,110.61,151.8,161.92,314.76,132.33,172.56,60.58,59.58,78.56,0,0,0,18.52,3.4,32.36,1.52,1.15,0.15,2.83,18.62,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,JTBC,vod,5045.9,4761.97,3.86,1,31.45,330.58,363.64,759.38,236.22,1120.29,446.05,1244.49,42.56,182.45,283.93,0,0,0,18.24,31.2,108.34,3.16,13.89,0.48,42.67,63.19,2.77,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,JTBC2,소계,7312.86,6696.87,23.12,36.79,60.11,299.47,611.72,920.51,402.94,1785.78,281.24,1925.13,30.98,319.1,615.99,0,0,0,60.25,41.01,98.38,10.65,39.31,67.72,36.79,210.3,51.6,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,JTBC2,live,1674.74,1525.52,0.2,0.34,0.09,78.74,241,261.24,84.13,361.05,101.16,303.34,8.37,85.86,149.22,0,0,0,26.03,2.54,24.68,0.34,8.85,2.14,17.21,65.56,1.88,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혼숙려캠프,JTBC2,vod,5638.12,5171.35,22.92,36.45,60.02,220.72,370.72,659.28,318.81,1424.73,180.08,1621.79,22.61,233.24,466.77,0,0,0,34.22,38.47,73.7,10.31,30.46,65.58,19.58,144.73,49.72,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,소계,소계,13588.37,12866.22,157.39,76.29,886.04,517.66,1826.94,866.83,2056.49,886.44,1802.43,1661.08,1016.41,1112.22,722.15,80.37,9.16,49.27,0,123.01,0,159.27,0,88.73,65.88,132.82,13.64,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,JTBC,소계,5823.65,5540.12,70.08,37.36,528.75,233.79,835.8,418.46,795.62,385.22,747.25,614.42,406.93,466.45,283.52,42.75,7.1,23.96,0,87.53,0,46.69,0,17.72,42.25,8.97,6.55,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,JTBC,live,855.85,849.68,48.98,23.01,43.26,8.19,214.04,38.21,221.01,46.82,48.46,91.16,37.99,28.56,6.17,3.86,0.15,0,0,0,0,0,0,2.16,0,0,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,JTBC,vod,4967.79,4690.44,21.1,14.35,485.49,225.61,621.76,380.25,574.61,338.4,698.79,523.26,368.94,437.89,277.35,38.89,6.95,23.96,0,87.53,0,46.69,0,15.56,42.25,8.97,6.55,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,JTBC2,소계,7764.72,7326.1,87.3,38.93,357.29,283.87,991.14,448.37,1260.87,501.23,1055.19,1046.66,609.49,645.77,438.63,37.62,2.05,25.31,0,35.48,0,112.58,0,71.01,23.64,123.85,7.09,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,JTBC2,live,1101.24,1033.67,25.53,7.51,22.92,2.72,210.3,41.21,307.46,48.33,160.78,51.37,51.75,103.8,67.57,12.4,0,0,0,0,0,0.11,0,38.85,0,16.21,0,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
아는형님,JTBC2,vod,6663.49,6292.43,61.77,31.42,334.37,281.15,780.84,407.16,953.4,452.9,894.41,995.29,557.74,541.97,371.06,25.21,2.05,25.31,0,35.48,0,112.47,0,32.16,23.64,107.64,7.09,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS8뉴스,소계,소계,13009.96,12413.63,13.04,232.54,449.87,383.66,1292.3,256.61,2256.47,880.44,2075.68,1384.82,1624.42,1563.79,596.33,3.56,8.91,39.47,1.55,58.59,19.67,142.6,2.36,45.53,164.58,75.62,33.87,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS8뉴스,SBS,소계,13009.96,12413.63,13.04,232.54,449.87,383.66,1292.3,256.61,2256.47,880.44,2075.68,1384.82,1624.42,1563.79,596.33,3.56,8.91,39.47,1.55,58.59,19.67,142.6,2.36,45.53,164.58,75.62,33.87,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS8뉴스,SBS,live,2764.86,2566.26,0,75.09,107.66,18.59,149.28,15.81,693.37,145.99,324.77,318.88,413.59,303.22,198.6,1.95,7.86,39.47,0,0,14.68,54.17,1.93,17.99,23.24,11.48,25.84,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS8뉴스,SBS,vod,10245.09,9847.37,13.04,157.45,342.21,365.07,1143.02,240.8,1563.1,734.45,1750.91,1065.94,1210.83,1260.57,397.72,1.61,1.06,0,1.55,58.59,4.99,88.43,0.43,27.55,141.34,64.13,8.04,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
오대영라이브,소계,소계,12781.82,12348.21,10.13,5.13,3.23,0,361.42,15.08,706.79,581.82,3517.56,2207.42,2879.63,2059.99,433.62,0,24.18,0,0,21.44,3.15,64.8,0,139.52,48.09,124.53,7.91,2월,,,,,,,,,,,,,,,,,,,,,,,,,,,
